article,date,views,language
Provisional_Irish_Republican_Army,2015-11-11,230.0,de
Provisional_Irish_Republican_Army,2015-11-12,161.0,de
Provisional_Irish_Republican_Army,2015-11-13,133.0,de
Provisional_Irish_Republican_Army,2015-11-14,378.0,de
Provisional_Irish_Republican_Army,2015-11-15,368.0,de
Provisional_Irish_Republican_Army,2015-11-16,354.0,de
Provisional_Irish_Republican_Army,2015-11-17,351.0,de
Provisional_Irish_Republican_Army,2015-11-18,359.0,de
Provisional_Irish_Republican_Army,2015-11-19,294.0,de
Provisional_Irish_Republican_Army,2015-11-20,268.0,de
Provisional_Irish_Republican_Army,2015-11-21,271.0,de
Provisional_Irish_Republican_Army,2015-11-22,365.0,de
Provisional_Irish_Republican_Army,2015-11-23,308.0,de
Provisional_Irish_Republican_Army,2015-11-24,213.0,de
Provisional_Irish_Republican_Army,2015-11-25,202.0,de
Provisional_Irish_Republican_Army,2015-11-26,204.0,de
Provisional_Irish_Republican_Army,2015-11-27,257.0,de
Provisional_Irish_Republican_Army,2015-11-28,224.0,de
Provisional_Irish_Republican_Army,2015-11-29,329.0,de
Provisional_Irish_Republican_Army,2015-11-30,600.0,de
Provisional_Irish_Republican_Army,2015-12-01,331.0,de
Provisional_Irish_Republican_Army,2015-12-02,314.0,de
Provisional_Irish_Republican_Army,2015-12-03,253.0,de
Provisional_Irish_Republican_Army,2015-12-04,242.0,de
Provisional_Irish_Republican_Army,2015-12-05,172.0,de
Provisional_Irish_Republican_Army,2015-12-06,293.0,de
Provisional_Irish_Republican_Army,2015-12-07,239.0,de
Provisional_Irish_Republican_Army,2015-12-08,228.0,de
Provisional_Irish_Republican_Army,2015-12-09,217.0,de
Provisional_Irish_Republican_Army,2015-12-10,191.0,de
Provisional_Irish_Republican_Army,2015-12-11,292.0,de
Provisional_Irish_Republican_Army,2015-12-12,2393.0,de
Provisional_Irish_Republican_Army,2015-12-13,803.0,de
Provisional_Irish_Republican_Army,2015-12-14,660.0,de
Provisional_Irish_Republican_Army,2015-12-15,540.0,de
Provisional_Irish_Republican_Army,2015-12-16,501.0,de
Provisional_Irish_Republican_Army,2015-12-17,438.0,de
Provisional_Irish_Republican_Army,2015-12-18,364.0,de
Provisional_Irish_Republican_Army,2015-12-19,147.0,de
Provisional_Irish_Republican_Army,2015-12-20,198.0,de
Provisional_Irish_Republican_Army,2015-12-21,164.0,de
Provisional_Irish_Republican_Army,2015-12-22,141.0,de
Provisional_Irish_Republican_Army,2015-12-23,124.0,de
Provisional_Irish_Republican_Army,2015-12-24,92.0,de
Provisional_Irish_Republican_Army,2015-12-25,136.0,de
Provisional_Irish_Republican_Army,2015-12-26,173.0,de
Provisional_Irish_Republican_Army,2015-12-27,189.0,de
Provisional_Irish_Republican_Army,2015-12-28,368.0,de
Provisional_Irish_Republican_Army,2015-12-29,205.0,de
Provisional_Irish_Republican_Army,2015-12-30,158.0,de
Provisional_Irish_Republican_Army,2015-12-31,150.0,de
Provisional_Irish_Republican_Army,2016-01-01,215.0,de
Provisional_Irish_Republican_Army,2016-01-02,168.0,de
Provisional_Irish_Republican_Army,2016-01-03,212.0,de
Provisional_Irish_Republican_Army,2016-01-04,237.0,de
Provisional_Irish_Republican_Army,2016-01-05,203.0,de
Provisional_Irish_Republican_Army,2016-01-06,192.0,de
Provisional_Irish_Republican_Army,2016-01-07,176.0,de
Provisional_Irish_Republican_Army,2016-01-08,171.0,de
Provisional_Irish_Republican_Army,2016-01-09,308.0,de
Provisional_Irish_Republican_Army,2016-01-10,276.0,de
Provisional_Irish_Republican_Army,2016-01-11,218.0,de
Provisional_Irish_Republican_Army,2016-01-12,205.0,de
Provisional_Irish_Republican_Army,2016-01-13,257.0,de
Provisional_Irish_Republican_Army,2016-01-14,250.0,de
Provisional_Irish_Republican_Army,2016-01-15,200.0,de
Provisional_Irish_Republican_Army,2016-01-16,156.0,de
Provisional_Irish_Republican_Army,2016-01-17,212.0,de
Provisional_Irish_Republican_Army,2016-01-18,210.0,de
Provisional_Irish_Republican_Army,2016-01-19,225.0,de
Provisional_Irish_Republican_Army,2016-01-20,202.0,de
Provisional_Irish_Republican_Army,2016-01-21,201.0,de
Provisional_Irish_Republican_Army,2016-01-22,144.0,de
Provisional_Irish_Republican_Army,2016-01-23,350.0,de
Provisional_Irish_Republican_Army,2016-01-24,246.0,de
Provisional_Irish_Republican_Army,2016-01-25,192.0,de
Provisional_Irish_Republican_Army,2016-01-26,162.0,de
Provisional_Irish_Republican_Army,2016-01-27,196.0,de
Provisional_Irish_Republican_Army,2016-01-28,171.0,de
Provisional_Irish_Republican_Army,2016-01-29,275.0,de
Provisional_Irish_Republican_Army,2016-01-30,283.0,de
Provisional_Irish_Republican_Army,2016-01-31,245.0,de
Provisional_Irish_Republican_Army,2016-02-01,217.0,de
Provisional_Irish_Republican_Army,2016-02-02,197.0,de
Provisional_Irish_Republican_Army,2016-02-03,179.0,de
Provisional_Irish_Republican_Army,2016-02-04,158.0,de
Provisional_Irish_Republican_Army,2016-02-05,161.0,de
Provisional_Irish_Republican_Army,2016-02-06,240.0,de
Provisional_Irish_Republican_Army,2016-02-07,933.0,de
Provisional_Irish_Republican_Army,2016-02-08,268.0,de
Provisional_Irish_Republican_Army,2016-02-09,210.0,de
Provisional_Irish_Republican_Army,2016-02-10,152.0,de
Provisional_Irish_Republican_Army,2016-02-11,184.0,de
Provisional_Irish_Republican_Army,2016-02-12,128.0,de
Provisional_Irish_Republican_Army,2016-02-13,133.0,de
Provisional_Irish_Republican_Army,2016-02-14,204.0,de
Provisional_Irish_Republican_Army,2016-02-15,156.0,de
Provisional_Irish_Republican_Army,2016-02-16,155.0,de
Provisional_Irish_Republican_Army,2016-02-17,211.0,de
Provisional_Irish_Republican_Army,2016-02-18,175.0,de
Provisional_Irish_Republican_Army,2016-02-19,192.0,de
Provisional_Irish_Republican_Army,2016-02-20,179.0,de
Provisional_Irish_Republican_Army,2016-02-21,209.0,de
Provisional_Irish_Republican_Army,2016-02-22,195.0,de
Provisional_Irish_Republican_Army,2016-02-23,193.0,de
Provisional_Irish_Republican_Army,2016-02-24,230.0,de
Provisional_Irish_Republican_Army,2016-02-25,194.0,de
Provisional_Irish_Republican_Army,2016-02-26,181.0,de
Provisional_Irish_Republican_Army,2016-02-27,187.0,de
Provisional_Irish_Republican_Army,2016-02-28,267.0,de
Provisional_Irish_Republican_Army,2016-02-29,244.0,de
Provisional_Irish_Republican_Army,2016-03-01,218.0,de
Provisional_Irish_Republican_Army,2016-03-02,173.0,de
Provisional_Irish_Republican_Army,2016-03-03,198.0,de
Provisional_Irish_Republican_Army,2016-03-04,212.0,de
Provisional_Irish_Republican_Army,2016-03-05,178.0,de
Provisional_Irish_Republican_Army,2016-03-06,266.0,de
Provisional_Irish_Republican_Army,2016-03-07,232.0,de
Provisional_Irish_Republican_Army,2016-03-08,252.0,de
Provisional_Irish_Republican_Army,2016-03-09,214.0,de
Provisional_Irish_Republican_Army,2016-03-10,227.0,de
Provisional_Irish_Republican_Army,2016-03-11,178.0,de
Provisional_Irish_Republican_Army,2016-03-12,142.0,de
Provisional_Irish_Republican_Army,2016-03-13,204.0,de
Provisional_Irish_Republican_Army,2016-03-14,997.0,de
Provisional_Irish_Republican_Army,2016-03-15,276.0,de
Provisional_Irish_Republican_Army,2016-03-16,206.0,de
Provisional_Irish_Republican_Army,2016-03-17,784.0,de
Provisional_Irish_Republican_Army,2016-03-18,292.0,de
Provisional_Irish_Republican_Army,2016-03-19,246.0,de
Provisional_Irish_Republican_Army,2016-03-20,319.0,de
Provisional_Irish_Republican_Army,2016-03-21,186.0,de
Provisional_Irish_Republican_Army,2016-03-22,437.0,de
Provisional_Irish_Republican_Army,2016-03-23,347.0,de
Provisional_Irish_Republican_Army,2016-03-24,407.0,de
Provisional_Irish_Republican_Army,2016-03-25,281.0,de
Provisional_Irish_Republican_Army,2016-03-26,265.0,de
Provisional_Irish_Republican_Army,2016-03-27,448.0,de
Provisional_Irish_Republican_Army,2016-03-28,350.0,de
Provisional_Irish_Republican_Army,2016-03-29,233.0,de
Provisional_Irish_Republican_Army,2016-03-30,468.0,de
Provisional_Irish_Republican_Army,2016-03-31,322.0,de
Provisional_Irish_Republican_Army,2016-04-01,237.0,de
Provisional_Irish_Republican_Army,2016-04-02,264.0,de
Provisional_Irish_Republican_Army,2016-04-03,263.0,de
Provisional_Irish_Republican_Army,2016-04-04,218.0,de
Provisional_Irish_Republican_Army,2016-04-05,328.0,de
Provisional_Irish_Republican_Army,2016-04-06,268.0,de
Provisional_Irish_Republican_Army,2016-04-07,212.0,de
Provisional_Irish_Republican_Army,2016-04-08,171.0,de
Provisional_Irish_Republican_Army,2016-04-09,315.0,de
Provisional_Irish_Republican_Army,2016-04-10,1426.0,de
Provisional_Irish_Republican_Army,2016-04-11,377.0,de
Provisional_Irish_Republican_Army,2016-04-12,239.0,de
Provisional_Irish_Republican_Army,2016-04-13,226.0,de
Provisional_Irish_Republican_Army,2016-04-14,170.0,de
Provisional_Irish_Republican_Army,2016-04-15,223.0,de
Provisional_Irish_Republican_Army,2016-04-16,165.0,de
Provisional_Irish_Republican_Army,2016-04-17,239.0,de
Provisional_Irish_Republican_Army,2016-04-18,211.0,de
Provisional_Irish_Republican_Army,2016-04-19,714.0,de
Provisional_Irish_Republican_Army,2016-04-20,455.0,de
Provisional_Irish_Republican_Army,2016-04-21,378.0,de
Provisional_Irish_Republican_Army,2016-04-22,265.0,de
Provisional_Irish_Republican_Army,2016-04-23,266.0,de
Provisional_Irish_Republican_Army,2016-04-24,410.0,de
Provisional_Irish_Republican_Army,2016-04-25,418.0,de
Provisional_Irish_Republican_Army,2016-04-26,253.0,de
Provisional_Irish_Republican_Army,2016-04-27,255.0,de
Provisional_Irish_Republican_Army,2016-04-28,199.0,de
Provisional_Irish_Republican_Army,2016-04-29,356.0,de
Provisional_Irish_Republican_Army,2016-04-30,314.0,de
Provisional_Irish_Republican_Army,2016-05-01,223.0,de
Provisional_Irish_Republican_Army,2016-05-02,214.0,de
Provisional_Irish_Republican_Army,2016-05-03,213.0,de
Provisional_Irish_Republican_Army,2016-05-04,164.0,de
Provisional_Irish_Republican_Army,2016-05-05,161.0,de
Provisional_Irish_Republican_Army,2016-05-06,202.0,de
Provisional_Irish_Republican_Army,2016-05-07,150.0,de
Provisional_Irish_Republican_Army,2016-05-08,742.0,de
Provisional_Irish_Republican_Army,2016-05-09,282.0,de
Provisional_Irish_Republican_Army,2016-05-10,228.0,de
Provisional_Irish_Republican_Army,2016-05-11,184.0,de
Provisional_Irish_Republican_Army,2016-05-12,356.0,de
Provisional_Irish_Republican_Army,2016-05-13,144.0,de
Provisional_Irish_Republican_Army,2016-05-14,207.0,de
Provisional_Irish_Republican_Army,2016-05-15,237.0,de
Provisional_Irish_Republican_Army,2016-05-16,588.0,de
Provisional_Irish_Republican_Army,2016-05-17,627.0,de
Provisional_Irish_Republican_Army,2016-05-18,239.0,de
Provisional_Irish_Republican_Army,2016-05-19,180.0,de
Provisional_Irish_Republican_Army,2016-05-20,159.0,de
Provisional_Irish_Republican_Army,2016-05-21,157.0,de
Provisional_Irish_Republican_Army,2016-05-22,324.0,de
Provisional_Irish_Republican_Army,2016-05-23,298.0,de
Provisional_Irish_Republican_Army,2016-05-24,317.0,de
Provisional_Irish_Republican_Army,2016-05-25,182.0,de
Provisional_Irish_Republican_Army,2016-05-26,183.0,de
Provisional_Irish_Republican_Army,2016-05-27,163.0,de
Provisional_Irish_Republican_Army,2016-05-28,136.0,de
Provisional_Irish_Republican_Army,2016-05-29,197.0,de
Provisional_Irish_Republican_Army,2016-05-30,242.0,de
Provisional_Irish_Republican_Army,2016-05-31,200.0,de
Provisional_Irish_Republican_Army,2016-06-01,227.0,de
Provisional_Irish_Republican_Army,2016-06-02,210.0,de
Provisional_Irish_Republican_Army,2016-06-03,179.0,de
Provisional_Irish_Republican_Army,2016-06-04,146.0,de
Provisional_Irish_Republican_Army,2016-06-05,190.0,de
Provisional_Irish_Republican_Army,2016-06-06,182.0,de
Provisional_Irish_Republican_Army,2016-06-07,197.0,de
Provisional_Irish_Republican_Army,2016-06-08,188.0,de
Provisional_Irish_Republican_Army,2016-06-09,235.0,de
Provisional_Irish_Republican_Army,2016-06-10,192.0,de
Provisional_Irish_Republican_Army,2016-06-11,305.0,de
Provisional_Irish_Republican_Army,2016-06-12,663.0,de
Provisional_Irish_Republican_Army,2016-06-13,533.0,de
Provisional_Irish_Republican_Army,2016-06-14,284.0,de
Provisional_Irish_Republican_Army,2016-06-15,322.0,de
Provisional_Irish_Republican_Army,2016-06-16,939.0,de
Provisional_Irish_Republican_Army,2016-06-17,1466.0,de
Provisional_Irish_Republican_Army,2016-06-18,490.0,de
Provisional_Irish_Republican_Army,2016-06-19,434.0,de
Provisional_Irish_Republican_Army,2016-06-20,421.0,de
Provisional_Irish_Republican_Army,2016-06-21,1018.0,de
Provisional_Irish_Republican_Army,2016-06-22,640.0,de
Provisional_Irish_Republican_Army,2016-06-23,539.0,de
Provisional_Irish_Republican_Army,2016-06-24,1396.0,de
Provisional_Irish_Republican_Army,2016-06-25,1366.0,de
Provisional_Irish_Republican_Army,2016-06-26,878.0,de
Provisional_Irish_Republican_Army,2016-06-27,611.0,de
Provisional_Irish_Republican_Army,2016-06-28,537.0,de
Provisional_Irish_Republican_Army,2016-06-29,524.0,de
Provisional_Irish_Republican_Army,2016-06-30,398.0,de
Provisional_Irish_Republican_Army,2016-07-01,321.0,de
Provisional_Irish_Republican_Army,2016-07-02,291.0,de
Provisional_Irish_Republican_Army,2016-07-03,321.0,de
Provisional_Irish_Republican_Army,2016-07-04,313.0,de
Provisional_Irish_Republican_Army,2016-07-05,320.0,de
Provisional_Irish_Republican_Army,2016-07-06,267.0,de
Provisional_Irish_Republican_Army,2016-07-07,211.0,de
Provisional_Irish_Republican_Army,2016-07-08,216.0,de
Provisional_Irish_Republican_Army,2016-07-09,180.0,de
Provisional_Irish_Republican_Army,2016-07-10,166.0,de
Provisional_Irish_Republican_Army,2016-07-11,240.0,de
Provisional_Irish_Republican_Army,2016-07-12,295.0,de
Provisional_Irish_Republican_Army,2016-07-13,379.0,de
Provisional_Irish_Republican_Army,2016-07-14,291.0,de
Provisional_Irish_Republican_Army,2016-07-15,364.0,de
Provisional_Irish_Republican_Army,2016-07-16,187.0,de
Provisional_Irish_Republican_Army,2016-07-17,266.0,de
Provisional_Irish_Republican_Army,2016-07-18,216.0,de
Provisional_Irish_Republican_Army,2016-07-19,226.0,de
Provisional_Irish_Republican_Army,2016-07-20,185.0,de
Provisional_Irish_Republican_Army,2016-07-21,244.0,de
Provisional_Irish_Republican_Army,2016-07-22,269.0,de
Provisional_Irish_Republican_Army,2016-07-23,220.0,de
Provisional_Irish_Republican_Army,2016-07-24,218.0,de
Provisional_Irish_Republican_Army,2016-07-25,323.0,de
Provisional_Irish_Republican_Army,2016-07-26,277.0,de
Provisional_Irish_Republican_Army,2016-07-27,217.0,de
Provisional_Irish_Republican_Army,2016-07-28,406.0,de
Provisional_Irish_Republican_Army,2016-07-29,184.0,de
Provisional_Irish_Republican_Army,2016-07-30,167.0,de
Provisional_Irish_Republican_Army,2016-07-31,215.0,de
Provisional_Irish_Republican_Army,2016-08-01,198.0,de
Provisional_Irish_Republican_Army,2016-08-02,183.0,de
Provisional_Irish_Republican_Army,2016-08-03,174.0,de
Provisional_Irish_Republican_Army,2016-08-04,206.0,de
Provisional_Irish_Republican_Army,2016-08-05,178.0,de
Provisional_Irish_Republican_Army,2016-08-06,157.0,de
Provisional_Irish_Republican_Army,2016-08-07,163.0,de
Provisional_Irish_Republican_Army,2016-08-08,184.0,de
Provisional_Irish_Republican_Army,2016-08-09,213.0,de
Provisional_Irish_Republican_Army,2016-08-10,949.0,de
Provisional_Irish_Republican_Army,2016-08-11,446.0,de
Provisional_Irish_Republican_Army,2016-08-12,184.0,de
Provisional_Irish_Republican_Army,2016-08-13,156.0,de
Provisional_Irish_Republican_Army,2016-08-14,210.0,de
Provisional_Irish_Republican_Army,2016-08-15,174.0,de
Provisional_Irish_Republican_Army,2016-08-16,188.0,de
Provisional_Irish_Republican_Army,2016-08-17,166.0,de
Provisional_Irish_Republican_Army,2016-08-18,155.0,de
Provisional_Irish_Republican_Army,2016-08-19,213.0,de
Provisional_Irish_Republican_Army,2016-08-20,141.0,de
Provisional_Irish_Republican_Army,2016-08-21,156.0,de
Provisional_Irish_Republican_Army,2016-08-22,185.0,de
Provisional_Irish_Republican_Army,2016-08-23,172.0,de
Provisional_Irish_Republican_Army,2016-08-24,179.0,de
Provisional_Irish_Republican_Army,2016-08-25,174.0,de
Provisional_Irish_Republican_Army,2016-08-26,171.0,de
Provisional_Irish_Republican_Army,2016-08-27,139.0,de
Provisional_Irish_Republican_Army,2016-08-28,166.0,de
Provisional_Irish_Republican_Army,2016-08-29,244.0,de
Provisional_Irish_Republican_Army,2016-08-30,210.0,de
Provisional_Irish_Republican_Army,2016-08-31,276.0,de
Provisional_Irish_Republican_Army,2016-09-01,194.0,de
Provisional_Irish_Republican_Army,2016-09-02,188.0,de
Provisional_Irish_Republican_Army,2016-09-03,204.0,de
Provisional_Irish_Republican_Army,2016-09-04,255.0,de
Provisional_Irish_Republican_Army,2016-09-05,252.0,de
Provisional_Irish_Republican_Army,2016-09-06,196.0,de
Provisional_Irish_Republican_Army,2016-09-07,223.0,de
Provisional_Irish_Republican_Army,2016-09-08,223.0,de
Provisional_Irish_Republican_Army,2016-09-09,221.0,de
Provisional_Irish_Republican_Army,2016-09-10,200.0,de
Provisional_Irish_Republican_Army,2016-09-11,256.0,de
Provisional_Irish_Republican_Army,2016-09-12,191.0,de
Provisional_Irish_Republican_Army,2016-09-13,250.0,de
Provisional_Irish_Republican_Army,2016-09-14,226.0,de
Provisional_Irish_Republican_Army,2016-09-15,251.0,de
Provisional_Irish_Republican_Army,2016-09-16,219.0,de
Provisional_Irish_Republican_Army,2016-09-17,181.0,de
Provisional_Irish_Republican_Army,2016-09-18,245.0,de
Provisional_Irish_Republican_Army,2016-09-19,240.0,de
Provisional_Irish_Republican_Army,2016-09-20,207.0,de
Provisional_Irish_Republican_Army,2016-09-21,232.0,de
Provisional_Irish_Republican_Army,2016-09-22,238.0,de
Provisional_Irish_Republican_Army,2016-09-23,185.0,de
Provisional_Irish_Republican_Army,2016-09-24,182.0,de
Provisional_Irish_Republican_Army,2016-09-25,215.0,de
Provisional_Irish_Republican_Army,2016-09-26,287.0,de
Provisional_Irish_Republican_Army,2016-09-27,203.0,de
Provisional_Irish_Republican_Army,2016-09-28,234.0,de
Provisional_Irish_Republican_Army,2016-09-29,209.0,de
Provisional_Irish_Republican_Army,2016-09-30,172.0,de
Provisional_Irish_Republican_Army,2016-10-01,175.0,de
Provisional_Irish_Republican_Army,2016-10-02,194.0,de
Provisional_Irish_Republican_Army,2016-10-03,262.0,de
Provisional_Irish_Republican_Army,2016-10-04,225.0,de
Provisional_Irish_Republican_Army,2016-10-05,252.0,de
Provisional_Irish_Republican_Army,2016-10-06,197.0,de
Provisional_Irish_Republican_Army,2016-10-07,172.0,de
Provisional_Irish_Republican_Army,2016-10-08,205.0,de
Provisional_Irish_Republican_Army,2016-10-09,263.0,de
Provisional_Irish_Republican_Army,2016-10-10,200.0,de
Provisional_Irish_Republican_Army,2016-10-11,399.0,de
Provisional_Irish_Republican_Army,2016-10-12,343.0,de
Provisional_Irish_Republican_Army,2016-10-13,215.0,de
Provisional_Irish_Republican_Army,2016-10-14,407.0,de
Provisional_Irish_Republican_Army,2016-10-15,264.0,de
Provisional_Irish_Republican_Army,2016-10-16,324.0,de
Provisional_Irish_Republican_Army,2016-10-17,257.0,de
Provisional_Irish_Republican_Army,2016-10-18,236.0,de
Provisional_Irish_Republican_Army,2016-10-19,225.0,de
Provisional_Irish_Republican_Army,2016-10-20,174.0,de
Provisional_Irish_Republican_Army,2016-10-21,154.0,de
Provisional_Irish_Republican_Army,2016-10-22,177.0,de
Provisional_Irish_Republican_Army,2016-10-23,221.0,de
Provisional_Irish_Republican_Army,2016-10-24,205.0,de
Provisional_Irish_Republican_Army,2016-10-25,286.0,de
Provisional_Irish_Republican_Army,2016-10-26,816.0,de
Provisional_Irish_Republican_Army,2016-10-27,333.0,de
Provisional_Irish_Republican_Army,2016-10-28,206.0,de
Provisional_Irish_Republican_Army,2016-10-29,187.0,de
Provisional_Irish_Republican_Army,2016-10-30,208.0,de
Provisional_Irish_Republican_Army,2016-10-31,209.0,de
Provisional_Irish_Republican_Army,2016-11-01,236.0,de
Provisional_Irish_Republican_Army,2016-11-02,177.0,de
Provisional_Irish_Republican_Army,2016-11-03,227.0,de
Provisional_Irish_Republican_Army,2016-11-04,233.0,de
Provisional_Irish_Republican_Army,2016-11-05,197.0,de
Provisional_Irish_Republican_Army,2016-11-06,259.0,de
Provisional_Irish_Republican_Army,2016-11-07,199.0,de
Provisional_Irish_Republican_Army,2016-11-08,224.0,de
Provisional_Irish_Republican_Army,2016-11-09,181.0,de
Provisional_Irish_Republican_Army,2016-11-10,219.0,de
Provisional_Irish_Republican_Army,2016-11-11,186.0,de
Provisional_Irish_Republican_Army,2016-11-12,183.0,de
Provisional_Irish_Republican_Army,2016-11-13,223.0,de
Provisional_Irish_Republican_Army,2016-11-14,195.0,de
Provisional_Irish_Republican_Army,2016-11-15,225.0,de
Provisional_Irish_Republican_Army,2016-11-16,237.0,de
Provisional_Irish_Republican_Army,2016-11-17,207.0,de
Provisional_Irish_Republican_Army,2016-11-18,195.0,de
Provisional_Irish_Republican_Army,2016-11-19,207.0,de
Provisional_Irish_Republican_Army,2016-11-20,237.0,de
Provisional_Irish_Republican_Army,2016-11-21,284.0,de
Provisional_Irish_Republican_Army,2016-11-22,198.0,de
Provisional_Irish_Republican_Army,2016-11-23,268.0,de
Provisional_Irish_Republican_Army,2016-11-24,281.0,de
Provisional_Irish_Republican_Army,2016-11-25,189.0,de
Provisional_Irish_Republican_Army,2016-11-26,188.0,de
Provisional_Irish_Republican_Army,2016-11-27,230.0,de
Provisional_Irish_Republican_Army,2016-11-28,236.0,de
Provisional_Irish_Republican_Army,2016-11-29,196.0,de
Provisional_Irish_Republican_Army,2016-11-30,244.0,de
Provisional_Irish_Republican_Army,2016-12-01,179.0,de
Provisional_Irish_Republican_Army,2016-12-02,159.0,de
Provisional_Irish_Republican_Army,2016-12-03,157.0,de
Provisional_Irish_Republican_Army,2016-12-04,283.0,de
Provisional_Irish_Republican_Army,2016-12-05,226.0,de
Provisional_Irish_Republican_Army,2016-12-06,213.0,de
Provisional_Irish_Republican_Army,2016-12-07,211.0,de
Provisional_Irish_Republican_Army,2016-12-08,241.0,de
Provisional_Irish_Republican_Army,2016-12-09,182.0,de
Provisional_Irish_Republican_Army,2016-12-10,186.0,de
Provisional_Irish_Republican_Army,2016-12-11,198.0,de
Provisional_Irish_Republican_Army,2016-12-12,172.0,de
Provisional_Irish_Republican_Army,2016-12-13,183.0,de
Provisional_Irish_Republican_Army,2016-12-14,191.0,de
Provisional_Irish_Republican_Army,2016-12-15,188.0,de
Provisional_Irish_Republican_Army,2016-12-16,122.0,de
Provisional_Irish_Republican_Army,2016-12-17,170.0,de
Provisional_Irish_Republican_Army,2016-12-18,173.0,de
Provisional_Irish_Republican_Army,2016-12-19,211.0,de
Provisional_Irish_Republican_Army,2016-12-20,302.0,de
Provisional_Irish_Republican_Army,2016-12-21,265.0,de
Provisional_Irish_Republican_Army,2016-12-22,188.0,de
Provisional_Irish_Republican_Army,2016-12-23,158.0,de
Provisional_Irish_Republican_Army,2016-12-24,127.0,de
Provisional_Irish_Republican_Army,2016-12-25,154.0,de
Provisional_Irish_Republican_Army,2016-12-26,219.0,de
Provisional_Irish_Republican_Army,2016-12-27,176.0,de
Provisional_Irish_Republican_Army,2016-12-28,169.0,de
Provisional_Irish_Republican_Army,2016-12-29,167.0,de
Provisional_Irish_Republican_Army,2016-12-30,182.0,de
Provisional_Irish_Republican_Army,2016-12-31,142.0,de
Provisional_Irish_Republican_Army,2017-01-01,206.0,de
Provisional_Irish_Republican_Army,2017-01-02,298.0,de
Provisional_Irish_Republican_Army,2017-01-03,204.0,de
Provisional_Irish_Republican_Army,2017-01-04,231.0,de
Provisional_Irish_Republican_Army,2017-01-05,220.0,de
Provisional_Irish_Republican_Army,2017-01-06,178.0,de
Provisional_Irish_Republican_Army,2017-01-07,167.0,de
Provisional_Irish_Republican_Army,2017-01-08,267.0,de
Provisional_Irish_Republican_Army,2017-01-09,259.0,de
Provisional_Irish_Republican_Army,2017-01-10,193.0,de
Provisional_Irish_Republican_Army,2017-01-11,244.0,de
Provisional_Irish_Republican_Army,2017-01-12,213.0,de
Provisional_Irish_Republican_Army,2017-01-13,179.0,de
Provisional_Irish_Republican_Army,2017-01-14,194.0,de
Provisional_Irish_Republican_Army,2017-01-15,263.0,de
Provisional_Irish_Republican_Army,2017-01-16,248.0,de
Provisional_Irish_Republican_Army,2017-01-17,237.0,de
Provisional_Irish_Republican_Army,2017-01-18,222.0,de
Provisional_Irish_Republican_Army,2017-01-19,211.0,de
Provisional_Irish_Republican_Army,2017-01-20,120.0,de
Provisional_Irish_Republican_Army,2017-01-21,151.0,de
Provisional_Irish_Republican_Army,2017-01-22,180.0,de
Provisional_Irish_Republican_Army,2017-01-23,257.0,de
Provisional_Irish_Republican_Army,2017-01-24,268.0,de
Provisional_Irish_Republican_Army,2017-01-25,206.0,de
Provisional_Irish_Republican_Army,2017-01-26,217.0,de
Provisional_Irish_Republican_Army,2017-01-27,144.0,de
Provisional_Irish_Republican_Army,2017-01-28,167.0,de
Provisional_Irish_Republican_Army,2017-01-29,172.0,de
Provisional_Irish_Republican_Army,2017-01-30,285.0,de
Provisional_Irish_Republican_Army,2017-01-31,211.0,de
Provisional_Irish_Republican_Army,2017-02-01,160.0,de
Provisional_Irish_Republican_Army,2017-02-02,184.0,de
Provisional_Irish_Republican_Army,2017-02-03,175.0,de
Provisional_Irish_Republican_Army,2017-02-04,166.0,de
Provisional_Irish_Republican_Army,2017-02-05,224.0,de
Provisional_Irish_Republican_Army,2017-02-06,210.0,de
Provisional_Irish_Republican_Army,2017-02-07,210.0,de
Provisional_Irish_Republican_Army,2017-02-08,204.0,de
Provisional_Irish_Republican_Army,2017-02-09,495.0,de
Provisional_Irish_Republican_Army,2017-02-10,316.0,de
Provisional_Irish_Republican_Army,2017-02-11,194.0,de
Provisional_Irish_Republican_Army,2017-02-12,231.0,de
Provisional_Irish_Republican_Army,2017-02-13,232.0,de
Provisional_Irish_Republican_Army,2017-02-14,245.0,de
Provisional_Irish_Republican_Army,2017-02-15,211.0,de
Provisional_Irish_Republican_Army,2017-02-16,183.0,de
Provisional_Irish_Republican_Army,2017-02-17,190.0,de
Provisional_Irish_Republican_Army,2017-02-18,168.0,de
Provisional_Irish_Republican_Army,2017-02-19,212.0,de
Provisional_Irish_Republican_Army,2017-02-20,268.0,de
Provisional_Irish_Republican_Army,2017-02-21,218.0,de
Provisional_Irish_Republican_Army,2017-02-22,214.0,de
Provisional_Irish_Republican_Army,2017-02-23,235.0,de
Provisional_Irish_Republican_Army,2017-02-24,201.0,de
Provisional_Irish_Republican_Army,2017-02-25,198.0,de
Provisional_Irish_Republican_Army,2017-02-26,207.0,de
Provisional_Irish_Republican_Army,2017-02-27,205.0,de
Provisional_Irish_Republican_Army,2017-02-28,246.0,de
Provisional_Irish_Republican_Army,2017-03-01,247.0,de
Provisional_Irish_Republican_Army,2017-03-02,448.0,de
Provisional_Irish_Republican_Army,2017-03-03,245.0,de
Provisional_Irish_Republican_Army,2017-03-04,608.0,de
Provisional_Irish_Republican_Army,2017-03-05,474.0,de
Provisional_Irish_Republican_Army,2017-03-06,505.0,de
